,Abstract,Task 1
20702,"Indeed, given data samples independently generated from a mixture of distributions, we often would like to find the correct target clustering of the samples according to which component distribution they were generated from.",BACKGROUND
20703,"For a clustering problem, practitioners often choose to use the simple k-means algorithm. k-means attempts to find an optimal clustering which minimizes the sum-of-squared distance between each point and its cluster center.",BACKGROUND
20708,"In recent years, probabilistic forecasts techniques were proposed in research as well as in applications to integrate volatile renewable energy resources into the electrical grid.",BACKGROUND
20709,"These techniques allow decision makers to take the uncertainty of the prediction into account and, therefore, to devise optimal decisions, e.g., related to costs and risks in the electrical grid.",BACKGROUND
20715,"Wavelength division multiplex (WDM) system with on / off keying (OOK) modulation and direct detection (DD) is generally simple to implement, less expensive and energy efficient.",BACKGROUND
20722,Algorithmic and data bias are gaining attention as a pressing issue in popular press - and rightly so.,BACKGROUND
20723,"However, beyond these calls to action, standard processes and tools for practitioners do not readily exist to assess and address unfair algorithmic and data biases.",BACKGROUND
20724,The literature is relatively scattered and the needed interdisciplinary approach means that very different communities are working on the topic.,BACKGROUND
20738,Convolutional Neural Networks (CNNs) have gained a remarkable success on many real-world problems in recent years.,BACKGROUND
20739,"However, the performance of CNNs is highly relied on their architectures.",BACKGROUND
20740,"For some state-of-the-art CNNs, their architectures are hand-crafted with expertise in both CNNs and the investigated problems.",BACKGROUND
20741,"To this end, it is difficult for researchers, who have no extended expertise in CNNs, to explore CNNs for their own problems of interest.",BACKGROUND
20748,SEMAT/OMG Essence provides a powerful Language and a Kernel for describing software development processes.,BACKGROUND
20753,Cyberbullying is a disturbing online misbehaviour with troubling consequences.,BACKGROUND
20754,"It appears in different forms, and in most of the social networks, it is in textual format.",BACKGROUND
20755,Automatic detection of such incidents requires intelligent systems.,BACKGROUND/METHODS
20756,Most of the existing studies have approached this problem with conventional machine learning models and the majority of the developed models in these studies are adaptable to a single social network at a time.,BACKGROUND/METHODS
20757,"In recent studies, deep learning based models have found their way in the detection of cyberbullying incidents, claiming that they can overcome the limitations of the conventional models, and improve the detection performance.",BACKGROUND
